SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 08 17:07:34 CET 2018
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 5000 (USB4H10187)
Spektren Durchschnitt berechnet: 400 (USB4H10187)
Boxcar Gl‰ttung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	1,22
177,02	1,22
177,24	1,22
177,46	0,19
177,68	-0,15
177,91	2,29
178,13	4,02
178,35	0,40
178,57	-3,19
178,79	2,74
179,02	1,68
179,24	-5,47
179,46	1,58
179,68	1,44
179,90	0,51
180,12	4,97
180,35	0,26
180,57	-0,21
180,79	-0,98
181,01	3,96
181,23	-2,75
181,46	0,32
181,68	-3,12
181,90	2,21
182,12	3,11
182,34	0,18
182,56	-6,37
182,79	-3,09
183,01	3,11
183,23	-1,69
183,45	1,88
183,67	2,22
183,89	0,54
184,12	-1,38
184,34	0,88
184,56	2,89
184,78	0,13
185,00	3,77
185,22	-0,12
185,45	-1,00
185,67	0,39
185,89	-3,66
186,11	1,78
186,33	1,60
186,55	1,54
186,77	3,19
187,00	1,04
187,22	2,26
187,44	-1,67
187,66	2,46
187,88	-2,26
188,10	1,45
188,32	1,41
188,55	-1,14
188,77	0,90
188,99	0,16
189,21	1,01
189,43	0,80
189,65	3,43
189,87	3,53
190,10	-1,44
190,32	-1,51
190,54	-0,17
190,76	2,48
190,98	-1,70
191,20	-1,26
191,42	-0,96
191,64	1,45
191,87	1,55
192,09	-3,39
192,31	0,28
192,53	2,50
192,75	5,05
192,97	6,82
193,19	1,39
193,41	2,84
193,64	2,08
193,86	1,26
194,08	1,57
194,30	1,33
194,52	1,34
194,74	0,40
194,96	-0,05
195,18	-3,43
195,40	2,09
195,63	-1,88
195,85	5,02
196,07	3,48
196,29	0,43
196,51	1,40
196,73	-0,32
196,95	-0,04
197,17	0,42
197,39	2,59
197,61	3,22
197,84	-1,97
198,06	1,27
198,28	0,39
198,50	-5,23
198,72	-3,93
198,94	-0,75
199,16	2,05
199,38	-1,31
199,60	-3,37
199,82	0,27
200,04	-1,94
200,26	0,24
200,49	-0,98
200,71	-6,53
200,93	0,67
201,15	2,74
201,37	-4,74
201,59	1,75
201,81	-3,51
202,03	2,02
202,25	0,60
202,47	-0,05
202,69	1,40
202,91	-0,30
203,13	3,33
203,35	-1,43
203,58	0,81
203,80	2,19
204,02	0,72
204,24	-0,50
204,46	0,28
204,68	0,33
204,90	-1,00
205,12	4,89
205,34	0,44
205,56	-0,00
205,78	3,29
206,00	1,97
206,22	-2,94
206,44	2,87
206,66	1,03
206,88	3,09
207,10	2,19
207,32	0,22
207,54	0,67
207,76	-2,47
207,99	4,65
208,21	-0,66
208,43	3,16
208,65	-1,03
208,87	-1,62
209,09	2,44
209,31	3,07
209,53	-3,30
209,75	0,74
209,97	-0,72
210,19	-0,52
210,41	2,03
210,63	3,08
210,85	1,90
211,07	2,02
211,29	1,87
211,51	0,74
211,73	1,78
211,95	0,39
212,17	-3,63
212,39	-0,02
212,61	0,25
212,83	-0,36
213,05	-2,09
213,27	0,30
213,49	-0,09
213,71	0,12
213,93	0,37
214,15	0,37
214,37	2,15
214,59	0,85
214,81	-2,53
215,03	0,41
215,25	-2,06
215,47	0,52
215,69	6,15
215,91	1,63
216,13	-0,14
216,35	-0,50
216,57	-1,67
216,79	3,39
217,01	1,89
217,23	-0,18
217,45	-0,19
217,67	-1,59
217,89	-2,30
218,11	-0,77
218,33	0,62
218,55	4,68
218,77	1,81
218,99	-0,09
219,21	0,72
219,43	2,84
219,65	4,73
219,87	-0,29
220,09	2,60
220,31	3,85
220,53	3,54
220,75	-0,63
220,97	0,33
221,19	2,82
221,41	1,33
221,63	-1,82
221,85	0,40
222,06	2,38
222,28	-1,44
222,50	0,32
222,72	-1,60
222,94	-0,13
223,16	-1,08
223,38	4,44
223,60	2,01
223,82	4,54
224,04	1,88
224,26	-4,64
224,48	-0,29
224,70	2,39
224,92	1,92
225,14	-1,37
225,36	1,21
225,58	2,21
225,80	2,81
226,02	-1,40
226,24	2,60
226,45	3,31
226,67	1,79
226,89	4,19
227,11	2,16
227,33	-0,82
227,55	0,82
227,77	-2,38
227,99	1,81
228,21	0,87
228,43	2,88
228,65	2,15
228,87	1,45
229,09	-0,07
229,31	3,24
229,52	0,81
229,74	-2,87
229,96	2,62
230,18	4,35
230,40	1,62
230,62	0,49
230,84	0,76
231,06	2,70
231,28	-2,49
231,50	-5,63
231,72	-3,83
231,94	-0,20
232,15	0,16
232,37	0,11
232,59	3,43
232,81	2,81
233,03	3,83
233,25	4,01
233,47	2,25
233,69	2,65
233,91	-3,30
234,13	-1,04
234,34	1,84
234,56	1,09
234,78	-1,03
235,00	1,23
235,22	-3,86
235,44	4,92
235,66	3,76
235,88	1,76
236,10	0,53
236,31	-2,30
236,53	2,38
236,75	0,07
236,97	-1,44
237,19	0,17
237,41	0,83
237,63	3,28
237,85	-0,72
238,07	-0,20
238,28	0,94
238,50	1,16
238,72	-1,18
238,94	-2,05
239,16	2,33
239,38	0,88
239,60	1,85
239,81	6,00
240,03	3,31
240,25	0,96
240,47	-0,30
240,69	-0,69
240,91	-0,24
241,13	1,72
241,34	-2,76
241,56	0,94
241,78	4,97
242,00	-0,00
242,22	4,20
242,44	3,37
242,66	0,25
242,87	4,36
243,09	3,02
243,31	1,73
243,53	0,56
243,75	0,25
243,97	1,53
244,19	-2,09
244,40	1,29
244,62	-0,25
244,84	1,19
245,06	-2,57
245,28	2,32
245,50	0,47
245,71	2,15
245,93	0,80
246,15	1,27
246,37	-0,90
246,59	2,60
246,81	-3,67
247,02	1,98
247,24	1,25
247,46	-0,91
247,68	0,30
247,90	1,70
248,11	1,66
248,33	-0,30
248,55	-2,34
248,77	1,06
248,99	3,14
249,21	-0,15
249,42	0,13
249,64	0,90
249,86	-0,69
250,08	3,78
250,30	2,40
250,51	-0,67
250,73	1,62
250,95	2,39
251,17	4,34
251,39	4,90
251,60	0,47
251,82	2,86
252,04	2,99
252,26	-2,21
252,48	1,86
252,69	0,42
252,91	3,50
253,13	1,37
253,35	-2,49
253,57	-2,05
253,78	-1,27
254,00	0,82
254,22	4,16
254,44	1,19
254,65	-0,22
254,87	3,03
255,09	0,74
255,31	0,09
255,53	9,79
255,74	-1,23
255,96	-3,45
256,18	1,43
256,40	0,99
256,61	0,24
256,83	0,55
257,05	-1,29
257,27	0,01
257,48	5,62
257,70	1,93
257,92	3,90
258,14	-2,00
258,36	0,33
258,57	2,54
258,79	5,34
259,01	3,29
259,23	0,14
259,44	3,24
259,66	0,94
259,88	0,58
260,10	-1,51
260,31	4,29
260,53	0,91
260,75	2,72
260,97	3,04
261,18	2,76
261,40	-1,36
261,62	0,03
261,84	5,46
262,05	1,01
262,27	1,82
262,49	5,99
262,71	3,03
262,92	0,26
263,14	-0,02
263,36	0,63
263,57	5,53
263,79	4,53
264,01	4,44
264,23	3,10
264,44	3,18
264,66	-1,44
264,88	3,04
265,10	-0,54
265,31	2,47
265,53	-0,38
265,75	2,73
265,96	2,81
266,18	1,71
266,40	0,72
266,62	0,99
266,83	1,31
267,05	2,22
267,27	1,02
267,48	1,46
267,70	0,63
267,92	-0,25
268,14	3,80
268,35	4,31
268,57	2,02
268,79	1,18
269,00	3,41
269,22	2,82
269,44	-0,12
269,65	-1,79
269,87	-1,21
270,09	3,88
270,31	6,39
270,52	4,67
270,74	-0,78
270,96	-0,85
271,17	-0,40
271,39	2,26
271,61	-4,42
271,82	6,01
272,04	3,45
272,26	-1,91
272,47	-3,51
272,69	2,83
272,91	1,37
273,12	3,91
273,34	3,29
273,56	-1,40
273,77	-1,67
273,99	3,21
274,21	-1,99
274,42	0,28
274,64	4,62
274,86	-1,15
275,08	0,68
275,29	2,37
275,51	0,37
275,72	0,89
275,94	3,70
276,16	-0,07
276,37	3,35
276,59	-1,24
276,81	2,99
277,02	5,52
277,24	4,77
277,46	0,41
277,67	-0,20
277,89	4,76
278,11	-0,47
278,32	1,92
278,54	1,13
278,76	-1,42
278,97	-3,90
279,19	-1,39
279,41	2,08
279,62	5,38
279,84	6,01
280,05	0,76
280,27	-0,76
280,49	3,29
280,70	0,18
280,92	1,52
281,14	4,05
281,35	0,31
281,57	0,51
281,79	7,62
282,00	2,14
282,22	2,29
282,43	2,93
282,65	2,25
282,87	5,00
283,08	2,19
283,30	0,05
283,52	2,51
283,73	1,34
283,95	5,37
284,16	0,04
284,38	7,28
284,60	4,97
284,81	3,54
285,03	4,21
285,24	6,46
285,46	3,67
285,68	4,14
285,89	3,40
286,11	-1,23
286,32	-4,46
286,54	0,11
286,76	3,35
286,97	0,91
287,19	3,55
287,40	1,75
287,62	-1,04
287,84	0,52
288,05	2,31
288,27	3,28
288,48	3,93
288,70	0,47
288,92	2,20
289,13	-1,29
289,35	2,24
289,56	3,54
289,78	2,06
289,99	4,20
290,21	5,07
290,43	2,88
290,64	4,62
290,86	2,29
291,07	0,87
291,29	1,80
291,51	-1,13
291,72	-0,18
291,94	3,09
292,15	1,35
292,37	0,87
292,58	0,54
292,80	-1,22
293,01	3,82
293,23	4,15
293,45	0,99
293,66	3,54
293,88	3,45
294,09	-1,61
294,31	1,97
294,52	-3,20
294,74	-0,82
294,96	0,21
295,17	-0,36
295,39	-2,01
295,60	0,36
295,82	3,48
296,03	0,50
296,25	1,36
296,46	-2,07
296,68	-0,60
296,89	6,64
297,11	-0,27
297,32	1,35
297,54	-2,19
297,76	5,38
297,97	1,20
298,19	3,31
298,40	-2,20
298,62	1,48
298,83	1,15
299,05	0,68
299,26	4,07
299,48	-1,84
299,69	-1,44
299,91	-1,02
300,12	0,42
300,34	-0,56
300,55	4,71
300,77	4,50
300,98	2,65
301,20	-2,06
301,41	5,15
301,63	3,22
301,84	4,34
302,06	-0,10
302,28	0,10
