SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 08 15:25:23 CET 2018
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 67000 (USB4H10187)
Spektren Durchschnitt berechnet: 50 (USB4H10187)
Boxcar Gl‰ttung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	-48,54
177,02	-48,54
177,24	-48,54
177,46	-41,78
177,68	-48,70
177,91	-63,98
178,13	-55,25
178,35	-66,64
178,57	-60,01
178,79	-60,33
179,02	-48,45
179,24	-60,87
179,46	-60,87
179,68	-49,93
179,90	-46,33
180,12	-57,88
180,35	-52,84
180,57	-51,20
180,79	-40,71
181,01	-26,30
181,23	-29,70
181,46	-19,82
181,68	-29,37
181,90	-33,96
182,12	-31,17
182,34	-33,14
182,56	-37,19
182,79	-25,76
183,01	-32,19
183,23	-28,02
183,45	-21,46
183,67	-29,20
183,89	-37,48
184,12	-29,94
184,34	-16,63
184,56	-36,54
184,78	-34,65
185,00	-22,53
185,22	-25,48
185,45	-27,73
185,67	-20,19
185,89	-21,87
186,11	-38,05
186,33	-22,86
186,55	-24,90
186,77	-16,71
187,00	-28,30
187,22	-19,54
187,44	-17,74
187,66	-20,81
187,88	-19,95
188,10	-14,38
188,32	-28,26
188,55	-27,98
188,77	-8,31
188,99	-16,22
189,21	-14,70
189,43	-22,77
189,65	-23,18
189,87	-18,55
190,10	-18,47
190,32	-32,28
190,54	-19,09
190,76	-21,01
190,98	-22,00
191,20	-26,13
191,42	-23,92
191,64	-25,85
191,87	-20,40
192,09	-32,03
192,31	-18,10
192,53	-27,69
192,75	-24,99
192,97	-15,36
193,19	-28,10
193,41	-22,12
193,64	-24,17
193,86	-9,79
194,08	-15,89
194,30	-12,86
194,52	-21,79
194,74	-22,36
194,96	-13,76
195,18	-22,90
195,40	-26,79
195,63	-12,78
195,85	-35,47
196,07	-21,18
196,29	-22,00
196,51	-24,66
196,73	-12,98
196,95	-25,93
197,17	-23,31
197,39	-33,79
197,61	-22,08
197,84	-22,57
198,06	-19,87
198,28	-19,09
198,50	-33,05
198,72	-13,97
198,94	-27,65
199,16	-15,81
199,38	-16,92
199,60	-20,81
199,82	-30,80
200,04	-18,68
200,26	-29,53
200,49	-23,43
200,71	-32,89
200,93	-19,46
201,15	-13,19
201,37	-15,69
201,59	-27,28
201,81	-22,04
202,03	-29,00
202,25	-18,51
202,47	-21,22
202,69	-16,10
202,91	-25,31
203,13	-14,79
203,35	-26,58
203,58	-16,06
203,80	-29,00
204,02	-25,56
204,24	-19,37
204,46	-7,82
204,68	-22,28
204,90	-30,68
205,12	-24,25
205,34	-23,92
205,56	-17,33
205,78	-17,94
206,00	-15,11
206,22	-12,25
206,44	-13,80
206,66	-2,54
206,88	-11,63
207,10	-4,30
207,32	-5,28
207,54	-23,92
207,76	-20,40
207,99	-16,79
208,21	-9,46
208,43	-13,03
208,65	-10,90
208,87	-24,41
209,09	-22,61
209,31	-20,64
209,53	-19,54
209,75	-24,37
209,97	-14,05
210,19	-37,31
210,41	-18,76
210,63	-17,49
210,85	-11,76
211,07	-19,33
211,29	-10,57
211,51	-20,32
211,73	-28,75
211,95	-23,14
212,17	-2,09
212,39	-8,31
212,61	-10,90
212,83	-13,31
213,05	-8,40
213,27	-13,80
213,49	-7,95
213,71	-13,03
213,93	-4,59
214,15	-10,98
214,37	-1,68
214,59	-18,76
214,81	-8,56
215,03	-17,90
215,25	-25,56
215,47	-10,94
215,69	-2,70
215,91	-20,15
216,13	-16,63
216,35	-2,05
216,57	-1,27
216,79	-12,94
217,01	-13,72
217,23	-2,91
217,45	-16,10
217,67	-18,96
217,89	-17,16
218,11	-11,39
218,33	-18,27
218,55	-6,84
218,77	-10,28
218,99	-22,49
219,21	-17,82
219,43	-8,52
219,65	-14,99
219,87	-20,32
220,09	-11,51
220,31	-16,71
220,53	-13,68
220,75	-15,73
220,97	-8,03
221,19	-25,27
221,41	-0,98
221,63	-7,25
221,85	1,43
222,06	-33,91
222,28	-7,29
222,50	-16,38
222,72	-9,87
222,94	-11,55
223,16	-10,85
223,38	-17,12
223,60	-14,25
223,82	-17,90
224,04	-18,96
224,26	1,15
224,48	-17,45
224,70	-9,34
224,92	-16,18
225,14	-13,11
225,36	-29,78
225,58	-18,19
225,80	-18,31
226,02	-13,93
226,24	-1,39
226,45	-14,79
226,67	-16,59
226,89	-16,79
227,11	-20,36
227,33	-14,29
227,55	-15,97
227,77	4,75
227,99	-12,12
228,21	-19,91
228,43	-12,53
228,65	-9,05
228,87	-7,66
229,09	-21,50
229,31	-2,79
229,52	-15,32
229,74	-3,60
229,96	-10,24
230,18	-19,91
230,40	-11,10
230,62	-12,74
230,84	-20,36
231,06	-7,33
231,28	-0,57
231,50	-15,11
231,72	-4,14
231,94	-24,99
232,15	-16,92
232,37	-12,70
232,59	-2,38
232,81	-17,24
233,03	-16,06
233,25	-5,49
233,47	-8,27
233,69	-12,04
233,91	-10,32
234,13	-7,86
234,34	1,39
234,56	-7,29
234,78	-19,21
235,00	-10,85
235,22	-23,51
235,44	-2,50
235,66	-15,77
235,88	-11,18
236,10	-10,20
236,31	-12,98
236,53	-5,12
236,75	-9,26
236,97	-8,81
237,19	-13,35
237,41	-23,43
237,63	-11,43
237,85	0,41
238,07	-17,82
238,28	-18,39
238,50	-4,01
238,72	-6,55
238,94	2,29
239,16	-5,90
239,38	-11,22
239,60	-7,70
239,81	-0,25
240,03	-7,17
240,25	-5,94
240,47	-12,57
240,69	-13,15
240,91	-4,55
241,13	-2,62
241,34	3,40
241,56	-7,58
241,78	-4,75
242,00	-8,11
242,22	-1,97
242,44	-10,94
242,66	-3,85
242,87	-12,49
243,09	-2,83
243,31	-10,81
243,53	-12,21
243,75	7,05
243,97	-8,68
244,19	6,59
244,40	-8,64
244,62	-2,33
244,84	-9,26
245,06	-13,03
245,28	-5,00
245,50	-1,64
245,71	-16,67
245,93	-4,75
246,15	-10,28
246,37	-8,36
246,59	3,32
246,81	11,39
247,02	-8,40
247,24	-4,22
247,46	-8,68
247,68	-6,96
247,90	-7,33
248,11	-9,50
248,33	-5,94
248,55	1,06
248,77	-9,63
248,99	-8,36
249,21	-2,70
249,42	-8,81
249,64	-12,16
249,86	-5,82
250,08	-5,78
250,30	-8,36
250,51	-5,57
250,73	0,04
250,95	2,95
251,17	-12,82
251,39	-13,11
251,60	3,77
251,82	0,41
252,04	-2,01
252,26	1,84
252,48	3,03
252,69	6,02
252,91	-5,37
253,13	2,01
253,35	-6,31
253,57	-9,87
253,78	5,82
254,00	1,72
254,22	13,52
254,44	10,53
254,65	4,71
254,87	-19,46
255,09	-2,66
255,31	-2,70
255,53	-7,17
255,74	12,00
255,96	0,20
256,18	3,15
256,40	0,25
256,61	3,65
