SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 08 17:03:13 CET 2018
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 5000 (USB4H10187)
Spektren Durchschnitt berechnet: 400 (USB4H10187)
Boxcar Gl‰ttung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	0,17
177,02	0,17
177,24	0,17
177,46	-2,79
177,68	2,49
177,91	0,41
178,13	-1,09
178,35	0,92
178,57	3,08
178,79	-0,27
179,02	-0,89
179,24	-0,78
179,46	2,09
179,68	-0,79
179,90	0,95
180,12	1,47
180,35	3,08
180,57	3,47
180,79	4,52
181,01	-0,22
181,23	3,35
181,46	6,22
181,68	1,94
181,90	6,90
182,12	5,64
182,34	1,75
182,56	-0,00
182,79	4,36
183,01	2,78
183,23	3,74
183,45	-1,34
183,67	8,09
183,89	0,66
184,12	4,77
184,34	3,37
184,56	2,35
184,78	4,66
185,00	6,80
185,22	3,51
185,45	0,59
185,67	0,24
185,89	5,67
186,11	5,41
186,33	2,46
186,55	3,57
186,77	3,60
187,00	1,11
187,22	1,36
187,44	2,82
187,66	3,06
187,88	5,46
188,10	6,04
188,32	-1,74
188,55	6,84
188,77	3,01
188,99	8,17
189,21	5,82
189,43	2,15
189,65	7,96
189,87	4,68
190,10	4,18
190,32	2,59
190,54	4,95
190,76	3,57
190,98	1,87
191,20	1,77
191,42	-0,44
191,64	2,29
191,87	-0,81
192,09	2,24
192,31	5,88
192,53	3,43
192,75	6,86
192,97	1,69
193,19	5,08
193,41	2,69
193,64	5,12
193,86	4,63
194,08	4,41
194,30	3,12
194,52	0,46
194,74	2,40
194,96	3,60
195,18	6,71
195,40	4,02
195,63	3,43
195,85	3,35
196,07	-0,51
196,29	2,75
196,51	5,82
196,73	4,91
196,95	3,68
197,17	1,12
197,39	7,55
197,61	3,87
197,84	5,46
198,06	2,27
198,28	4,69
198,50	2,59
198,72	5,65
198,94	4,44
199,16	-0,24
199,38	5,77
199,60	7,19
199,82	4,87
200,04	0,74
200,26	1,40
200,49	4,04
200,71	4,58
200,93	6,13
201,15	4,18
201,37	0,52
201,59	5,18
201,81	4,49
202,03	3,52
202,25	6,55
202,47	2,83
202,69	3,66
202,91	4,89
203,13	7,59
203,35	4,55
203,58	5,76
203,80	7,52
204,02	4,06
204,24	4,40
204,46	0,74
204,68	4,94
204,90	6,22
205,12	1,15
205,34	5,29
205,56	2,00
205,78	5,05
206,00	2,32
206,22	6,32
206,44	5,30
206,66	9,88
206,88	7,73
207,10	5,49
207,32	4,53
207,54	1,14
207,76	5,66
207,99	8,24
208,21	5,80
208,43	4,54
208,65	4,74
208,87	1,02
209,09	5,64
209,31	7,37
209,53	5,57
209,75	1,84
209,97	8,24
210,19	1,94
210,41	5,81
210,63	7,56
210,85	4,46
211,07	5,96
211,29	-0,55
211,51	8,31
211,73	7,98
211,95	5,76
212,17	9,14
212,39	8,03
212,61	5,05
212,83	2,22
213,05	3,31
213,27	1,67
213,49	5,72
213,71	1,36
213,93	6,12
214,15	4,92
214,37	1,48
214,59	2,03
214,81	3,57
215,03	4,89
215,25	6,92
215,47	3,83
215,69	5,59
215,91	6,13
216,13	5,72
216,35	4,32
216,57	5,17
216,79	5,76
217,01	2,52
217,23	6,70
217,45	7,63
217,67	4,39
217,89	2,72
218,11	2,62
218,33	1,98
218,55	8,15
218,77	6,89
218,99	3,81
219,21	1,85
219,43	3,92
219,65	6,25
219,87	2,93
220,09	9,67
220,31	1,44
220,53	4,04
220,75	1,31
220,97	0,76
221,19	3,76
221,41	2,78
221,63	2,99
221,85	6,32
222,06	2,02
222,28	7,15
222,50	4,22
222,72	3,94
222,94	6,35
223,16	5,68
223,38	3,19
223,60	2,27
223,82	6,90
224,04	5,41
224,26	5,81
224,48	6,72
224,70	5,18
224,92	6,14
225,14	6,52
225,36	3,93
225,58	8,24
225,80	6,42
226,02	4,39
226,24	3,51
226,45	5,02
226,67	4,03
226,89	1,85
227,11	9,78
227,33	4,06
227,55	5,87
227,77	7,19
227,99	1,82
228,21	6,52
228,43	8,06
228,65	4,80
228,87	4,03
229,09	1,43
229,31	5,96
229,52	7,48
229,74	2,78
229,96	2,35
230,18	3,31
230,40	2,92
230,62	1,48
230,84	11,21
231,06	0,01
231,28	8,34
231,50	5,56
231,72	1,21
231,94	5,43
232,15	2,76
232,37	2,32
232,59	3,99
232,81	6,31
233,03	2,98
233,25	5,28
233,47	4,96
233,69	3,74
233,91	2,71
234,13	7,56
234,34	6,05
234,56	7,71
234,78	7,13
235,00	7,40
235,22	6,85
235,44	5,45
235,66	6,95
235,88	5,94
236,10	7,43
236,31	8,20
236,53	2,25
236,75	8,52
236,97	-1,02
237,19	4,89
237,41	8,77
237,63	5,81
237,85	2,14
238,07	6,92
238,28	6,33
238,50	3,67
238,72	5,03
238,94	8,26
239,16	6,92
239,38	4,04
239,60	5,48
239,81	2,72
240,03	1,66
240,25	1,90
240,47	7,63
240,69	6,81
240,91	2,47
241,13	6,48
241,34	8,14
241,56	5,70
241,78	5,60
242,00	4,62
242,22	5,91
242,44	3,32
242,66	5,55
242,87	6,46
243,09	3,98
243,31	7,82
243,53	4,69
243,75	6,28
243,97	5,13
244,19	6,94
244,40	7,43
244,62	6,96
244,84	6,20
245,06	6,08
245,28	10,21
245,50	6,83
245,71	8,39
245,93	6,22
246,15	7,70
246,37	7,94
246,59	5,79
246,81	7,68
247,02	10,63
247,24	7,00
247,46	11,25
247,68	4,50
247,90	9,37
248,11	13,87
248,33	8,80
248,55	8,91
248,77	9,43
248,99	11,06
249,21	10,99
249,42	6,95
249,64	7,63
249,86	9,32
250,08	8,40
250,30	5,78
250,51	8,40
250,73	10,76
250,95	11,37
251,17	10,09
251,39	10,99
251,60	14,38
251,82	7,73
252,04	7,83
252,26	12,19
252,48	10,43
252,69	8,66
252,91	10,16
253,13	10,54
253,35	8,33
253,57	10,32
253,78	12,58
254,00	11,77
254,22	8,39
254,44	9,55
254,65	11,79
254,87	12,17
255,09	6,26
255,31	7,37
255,53	15,45
255,74	9,39
255,96	10,88
256,18	8,25
256,40	8,55
256,61	12,53
256,83	10,74
257,05	7,39
257,27	8,52
257,48	11,57
257,70	8,00
257,92	15,01
258,14	10,52
258,36	15,29
258,57	8,50
258,79	11,01
259,01	11,99
259,23	11,32
259,44	13,32
259,66	11,97
259,88	13,20
260,10	13,51
260,31	9,72
260,53	10,15
260,75	12,62
260,97	12,73
261,18	8,93
261,40	11,95
261,62	11,16
261,84	13,75
262,05	10,21
262,27	14,61
262,49	12,36
262,71	12,95
262,92	12,60
263,14	10,26
263,36	11,83
263,57	9,06
263,79	11,04
264,01	13,34
264,23	13,98
264,44	15,99
264,66	12,69
264,88	14,05
265,10	11,96
265,31	11,13
265,53	11,93
