SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Jan 08 15:18:58 CET 2018
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 67000 (USB4H10187)
Spektren Durchschnitt berechnet: 50 (USB4H10187)
Boxcar Gl‰ttung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	-22,94
177,02	-22,94
177,24	-22,94
177,46	-28,22
177,68	-33,63
177,91	-38,17
178,13	-30,23
178,35	-34,28
178,57	-40,39
178,79	-40,59
179,02	-28,71
179,24	-38,50
179,46	-29,78
179,68	-26,05
179,90	-30,39
180,12	-28,47
180,35	-41,86
180,57	-29,98
180,79	5,45
181,01	20,73
181,23	29,86
181,46	32,28
181,68	30,51
181,90	29,98
182,12	18,35
182,34	23,88
182,56	26,71
182,79	25,93
183,01	29,70
183,23	29,00
183,45	27,85
183,67	32,40
183,89	34,36
184,12	25,44
184,34	28,75
184,56	29,00
184,78	24,25
185,00	26,99
185,22	26,83
185,45	30,11
185,67	20,60
185,89	37,27
186,11	25,44
186,33	33,30
186,55	31,70
186,77	34,94
187,00	19,25
187,22	31,13
187,44	28,88
187,66	39,40
187,88	33,55
188,10	21,71
188,32	19,74
188,55	30,64
188,77	29,33
188,99	30,43
189,21	28,67
189,43	36,86
189,65	32,81
189,87	31,01
190,10	36,70
190,32	15,61
190,54	48,70
190,76	29,61
190,98	32,32
191,20	29,90
191,42	36,45
191,64	24,33
191,87	24,86
192,09	35,47
192,31	33,67
192,53	27,69
192,75	24,29
192,97	35,76
193,19	40,75
193,41	37,44
193,64	24,86
193,86	26,38
194,08	36,09
194,30	41,74
194,52	29,24
194,74	28,71
194,96	45,34
195,18	34,04
195,40	40,30
195,63	41,82
195,85	24,62
196,07	43,46
196,29	43,70
196,51	29,04
196,73	41,57
196,95	41,82
197,17	42,31
197,39	27,28
197,61	40,18
197,84	38,01
198,06	31,91
198,28	34,24
198,50	27,20
198,72	46,33
